Altitude_m,Airspeed_m_s,EM_Power_kW,RPM,Pitch,Efficiency,ViscousLoss
1111.111111111111,10.0,1411111.1111111112,1129.6700040282533,13.0,0.22294428489192944,37703.73689807986
1111.111111111111,10.0,1683333.3333333335,1196.1589788995323,13.0,0.21040679480482133,44760.643202552004
1111.111111111111,10.0,1955555.5555555557,1199.649197452069,14.244140625,0.20407512640262554,45153.60278490768
1111.111111111111,10.0,2227777.777777778,1200.2853790741583,15.462890625,0.19755071913561384,45225.476617376306
1111.111111111111,10.0,2500000.0,1200.373037189943,16.580078125,0.19058884867472706,45235.38593477232
1111.111111111111,28.88888888888889,50000.0,689.0647390239029,13.0,0.6183862433861238,8556.76657457196
1111.111111111111,28.88888888888889,322222.22222222225,808.970080978858,13.0,0.541741832290679,13846.08471759304
1111.111111111111,28.88888888888889,594444.4444444445,945.0880629616797,13.0,0.5610566710615804,22077.324349666516
1111.111111111111,28.88888888888889,866666.6666666667,1048.1885812676255,13.0,0.5474003541159482,30119.508290702553
1111.111111111111,28.88888888888889,1138888.888888889,1133.0185871010967,13.0,0.5300943500331997,38040.017516086016
1111.111111111111,28.88888888888889,1411111.1111111112,1199.7962559642685,13.15234375,0.5171995334736431,45170.210229022785
1111.111111111111,28.88888888888889,1683333.3333333335,1200.0934961048536,14.67578125,0.528940625398555,45203.790245960285
1111.111111111111,28.88888888888889,1955555.5555555557,1199.805213476424,15.919921875,0.5225515764246488,45171.221940117815
1111.111111111111,28.88888888888889,2227777.777777778,1199.9795825294239,16.9736328125,0.5085614663779182,45190.919157269855
1111.111111111111,28.88888888888889,2500000.0,1199.7331947325292,17.92578125,0.4923930327033942,45163.088171339296
1111.111111111111,47.77777777777778,50000.0,1115.751300040234,13.0,0.0685364470942624,36327.19033353242
1111.111111111111,47.77777777777778,322222.22222222225,1131.1077906236653,13.0,0.641257394430407,37847.8824066676
1111.111111111111,47.77777777777778,594444.4444444445,1115.1559476182367,13.0,0.3201192943145103,36269.07000881695
1111.111111111111,47.77777777777778,866666.6666666667,1194.8844231409014,13.0,0.4553755535474279,44617.712783258976
1111.111111111111,47.77777777777778,1138888.888888889,1200.1800337984866,14.57421875,0.6098069427545263,45213.569768596484
1111.111111111111,47.77777777777778,1411111.1111111112,1199.6186736648306,16.09765625,0.6875621996134711,45150.15621761277
1111.111111111111,47.77777777777778,1683333.3333333335,1200.1500887142533,17.3671875,0.7163228331785075,45210.185550388494
1111.111111111111,47.77777777777778,1955555.5555555557,1200.0517334232864,18.3955078125,0.7150463007724304,45199.07119913037
1111.111111111111,47.77777777777778,2227777.777777778,1200.2633319339925,19.24609375,0.7005434061102894,45222.98452476724
1111.111111111111,47.77777777777778,2500000.0,1199.602673795736,20.05859375,0.6848006181937302,45148.34967615912
1111.111111111111,66.66666666666667,50000.0,1199.888107819319,16.5927734375,0.01,45180.585203655195
1111.111111111111,66.66666666666667,322222.22222222225,1199.7638783873049,17.443359375,0.7082316128957276,45166.55345192171
1111.111111111111,66.66666666666667,594444.4444444445,1200.1998643251611,16.884765625,0.1897664084727409,45215.81099164004
1111.111111111111,66.66666666666667,866666.6666666667,1199.5735571647722,18.001953125,0.5475738733266461,45145.06224785121
1111.111111111111,66.66666666666667,1138888.888888889,1199.9537778774059,19.24609375,0.7407516272333654,45188.00383050053
1111.111111111111,66.66666666666667,1411111.1111111112,1199.5090068699337,20.26171875,0.8055140089255481,45137.77473242089
1111.111111111111,66.66666666666667,1683333.3333333335,1200.4310433984476,21.048828125,0.8138746280364464,45241.94404615935
1111.111111111111,66.66666666666667,1955555.5555555557,1199.6168735960584,21.734375,0.7998015542719151,45149.95296986556
1111.111111111111,66.66666666666667,2227777.777777778,1200.0401732546577,22.34375,0.7835799407177737,45197.76499581339
1111.111111111111,66.66666666666667,2500000.0,1199.545961860249,23.029296875,0.7772994193776162,45141.94673298835
1111.111111111111,85.55555555555556,50000.0,1000.3311289612192,25.0859375,0.01,26179.47637255277
1111.111111111111,85.55555555555556,322222.22222222225,999.5673544474126,25.64453125,0.01,26119.5563519812
1111.111111111111,85.55555555555556,594444.4444444445,999.6562626346168,26.9140625,0.5750756491574694,26126.52671458063
1111.111111111111,85.55555555555556,866666.6666666667,1000.2459846129219,27.87890625,0.7764488727780816,26172.792051725915
1111.111111111111,85.55555555555556,1138888.888888889,999.8888338952945,28.666015625,0.8200832398859613,26144.766063182124
1111.111111111111,85.55555555555556,1411111.1111111112,999.9429136338189,29.427734375,0.8372732798254662,26149.008470551467
1111.111111111111,85.55555555555556,1683333.3333333335,1000.1429511153162,30.21484375,0.8494671471270191,26164.704851440914
1111.111111111111,85.55555555555556,1955555.5555555557,1000.121307572555,30.951171875,0.8474114477295734,26163.0062402989
1111.111111111111,85.55555555555556,2227777.777777778,1000.0231090197094,31.662109375,0.8404100714716162,26155.3004237697
1111.111111111111,85.55555555555556,2500000.0,999.874500911064,32.373046875,0.8333234501587115,26143.64175675309
1111.111111111111,104.44444444444444,50000.0,999.5508431208602,29.80859375,0.01,26118.262007787507
1111.111111111111,104.44444444444444,322222.22222222225,999.8340857846991,30.671875,0.01,26140.471691279105
1111.111111111111,104.44444444444444,594444.4444444445,1000.069207854977,31.408203125,0.33865615227097773,26158.917693581767
1111.111111111111,104.44444444444444,866666.6666666667,999.8115337864164,32.1953125,0.6416502765543202,26138.70287808065
1111.111111111111,104.44444444444444,1138888.888888889,999.9050519410797,32.90625,0.7694143891690813,26146.038276280848
1111.111111111111,104.44444444444444,1411111.1111111112,1000.0902356564982,33.541015625,0.8230558349202152,26160.567807666503
1111.111111111111,104.44444444444444,1683333.3333333335,999.9678186430306,34.125,0.8425120889146991,26150.9623546428
1111.111111111111,104.44444444444444,1955555.5555555557,999.9067176705098,34.68359375,0.8491740839352316,26146.168945581612
1111.111111111111,104.44444444444444,2227777.777777778,999.7247506872009,35.2421875,0.8513285207827787,26131.896993135542
